Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
-1.7071381484438597,-1.008275968062381,RL,0.0733376698800505,0.6579481164314225,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.8076741735237741,-0.534266585919951,-0.22786812704982715,-0.9625656906074225,Hip,CompShg,HdBoard,HdBoard,BrkFace,-0.46196234160765165,TA,TA,CBlock,TA,TA,No,Rec,1.1236903393967437,Unf,0.0,-1.0176527377685816,-0.029929039161290315,GasA,Ex,Y,SBrkr,-0.2906725181276459,-0.796244086543536,0.0,-0.985292188062516,1.1210177412687081,0.0,-1.0260408358133004,-0.7616206719986547,0.23733503145843357,0.0,TA,-0.9651693614298537,Typ,-0.962938277247314,Gd,Detchd,-0.5664743540236231,Unf,-1.0334908821254198,-0.40174539767246464,TA,TA,Y,-0.7750705586205903,-0.8052873319871139,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-1.599111099180035,0.13877748894975767,WD,Normal,-0.6850919231002376
-1.704765475548177,0.4126534849985033,RL,1.1081926765637529,0.9088488366147288,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2.1129556551937743,-0.534266585919951,1.128240975131963,1.0240286494753355,Hip,CompShg,WdShing,Wd Shng,Stone,-0.46196234160765165,Ex,TA,PConc,Ex,TA,No,GLQ,1.3419422692939333,Unf,0.0,-0.9075083878396772,0.377461404118428,GasA,Ex,Y,SBrkr,0.13052957912564997,1.8448293975092227,0.0,1.963247001844681,1.1210177412687081,0.0,2.605521880034987,-0.7616206719986547,1.6516580760678745,0.0,Ex,-0.2784504200616342,Typ,2.2142140047438237,Gd,BuiltIn,1.1009703170943,Fin,1.6852418888711802,1.365450188911973,TA,TA,Y,0.6186926863827702,-0.23985634223021118,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.2508906478903701,-1.3676547331070914,New,Partial,-0.14803510404984258
-1.702392802652494,-1.008275968062381,RL,0.004347336101137011,1.270644902735408,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.8076741735237741,0.7550379024157985,-0.3295763097134614,-1.1079262520768924,Hip,CompShg,HdBoard,Plywood,BrkFace,-0.46196234160765165,TA,TA,CBlock,TA,TA,No,ALQ,0.7227710333899494,Unf,0.0,-0.9126313808596263,-0.4161955335302084,GasA,TA,Y,SBrkr,-0.6703476480461097,-0.796244086543536,0.0,-1.2792275590189965,1.1210177412687081,0.0,-1.0260408358133004,-0.7616206719986547,-1.1769880131510075,0.0,TA,-1.651888302798073,Typ,-0.962938277247314,Gd,Detchd,-0.6915327043574674,Unf,-1.0334908821254198,-0.5623995419074136,TA,TA,Y,0.5523230080492768,-0.8052873319871139,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.9908913467185321,0.13877748894975767,WD,Normal,-0.4019165094191202
-1.700020129756811,-1.008275968062381,RL,1.522134679237234,0.46803983651367137,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.652640740835,-0.534266585919951,1.1621437026865078,1.0724821699651588,Gable,CompShg,VinylSd,VinylSd,Stone,-0.46196234160765165,Gd,TA,PConc,Gd,TA,Av,Unf,-1.025616709373407,Unf,0.0,2.465982515796762,1.340109933053466,GasA,Ex,Y,SBrkr,1.0559877083019056,-0.796244086543536,0.0,0.0572598307987515,-0.8227897435915221,0.0,0.7897405221108432,-0.7616206719986547,0.23733503145843357,0.0,Gd,0.4082685213065853,Typ,0.6256378637482549,Gd,Attchd,1.142656433872248,RFn,1.6852418888711802,1.887576157675557,TA,TA,Y,0.7419506604306865,0.0832470804880189,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.6208909973044511,-0.6144386220786668,New,Partial,2.2443089080837355
-1.6976474568611282,-1.008275968062381,RL,0.004347336101137011,0.5609146887362212,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.07751671634438702,-0.534266585919951,-0.3973817648225509,-1.2048332930565393,Hip,CompShg,MetalSd,MetalSd,BrkFace,-0.46196234160765165,TA,TA,CBlock,TA,TA,No,BLQ,0.7132818190465934,Unf,0.0,-0.028915084918417825,0.6128425491244875,GasA,TA,Y,SBrkr,0.34113062775229785,-0.796244086543536,0.0,-0.4961653598302473,1.1210177412687081,0.0,-1.0260408358133004,1.2275853765130373,-1.1769880131510075,0.0,TA,-0.9651693614298537,Typ,0.6256378637482549,Fa,Attchd,-0.7749049379133636,RFn,-1.0334908821254198,-0.5623995419074136,TA,TA,Y,-0.7750705586205903,-0.37448276836280703,0.0,0.0,0.0,0.0,Gd,GdWo,Shed,0.0,-0.48911005093779203,0.13877748894975767,WD,Normal,-0.14803510404984258
-1.6952747839654452,-0.12019505989932827,RM,-1.2374786719193058,-1.1025155003243727,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,0.652640740835,-0.534266585919951,-1.4483663190134382,0.7817610470262185,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,-0.46196234160765165,TA,TA,BrkTil,TA,TA,No,Unf,-1.025616709373407,Unf,0.0,0.7702718261936315,-0.6576120925107822,GasA,Ex,Y,FuseA,-0.8423879412904136,-0.796244086543536,0.0,-1.412417023983652,-0.8227897435915221,0.0,-1.0260408358133004,-0.7616206719986547,-1.1769880131510075,0.0,TA,-0.9651693614298537,Typ,-0.962938277247314,Gd,Detchd,0.5173646822030269,Unf,0.3258755033728801,0.5621794677372287,TA,TA,Y,-0.3199641929052072,2.210344613383034,0.0,0.0,0.0,0.0,Gd,GdPrv,Shed,0.0,0.2508906478903701,-0.6144386220786668,WD,Normal,-0.636268575913838
-1.6929021110697622,-1.008275968062381,RL,0.004347336101137011,0.6721565826296484,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.07751671634438702,2.044342390751548,-0.05835448927710339,-0.7202980881583056,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,2.8299843861911187,TA,TA,CBlock,TA,TA,No,ALQ,0.34557476324154557,Unf,0.0,-0.2696957568560225,-0.13856649070254853,GasA,Ex,Y,SBrkr,-0.39745614841721383,-0.796244086543536,0.0,-1.0679615111440262,1.1210177412687081,0.0,-1.0260408358133004,-0.7616206719986547,-1.1769880131510075,0.0,TA,-0.9651693614298537,Typ,0.6256378637482549,TA,Attchd,-0.35804377013388283,Fin,0.3258755033728801,0.080217035032382,TA,TA,Y,-0.7750705586205903,-0.8052873319871139,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-1.2291107497659541,1.6452097110066066,WD,Normal,-0.3042698150463211
-1.6905294381740794,1.4783505747941665,RL,0.21131833743787748,0.5162100024052177,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,-1.5378316307031612,-0.534266585919951,-0.16006267194073764,-0.8656586496277757,Gable,CompShg,MetalSd,MetalSd,BrkFace,-0.46196234160765165,TA,TA,Slab,TA,TA,No,Unf,-1.025616709373407,Unf,0.0,-1.3608932701051668,-0.17477897454963462,GasA,TA,Y,SBrkr,0.4686777417092818,-0.796244086543536,0.0,-0.3974214461495546,-0.8227897435915221,0.0,0.7897405221108432,-0.7616206719986547,-1.1769880131510075,0.0,TA,-0.2784504200616342,Typ,-0.962938277247314,Gd,CarPort,-0.48310212046772705,Unf,0.3258755033728801,0.2609529472966995,TA,TA,Y,-0.7750705586205903,-0.8052873319871139,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.3608916961326132,-1.3676547331070914,WD,Normal,-1.4565008086453504
-1.6881567652783964,-1.008275968062381,RL,-0.20262366523560346,1.5225852667868771,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,-0.8076741735237741,-0.534266585919951,1.0943382475774184,0.9271216084956886,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.46196234160765165,TA,TA,PConc,TA,TA,No,GLQ,0.5068914070785988,Unf,0.0,-0.16211290343709273,0.19338127789574044,GasA,Ex,Y,SBrkr,-0.07117283364353395,-0.796244086543536,0.0,-0.8153608017283006,1.1210177412687081,0.0,-1.0260408358133004,1.2275853765130373,0.23733503145843357,0.0,Gd,-0.2784504200616342,Typ,-0.962938277247314,Gd,Detchd,1.0592842003163518,Unf,0.3258755033728801,0.5621794677372287,TA,TA,Y,-0.7750705586205903,1.9410917611178418,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.11910970152371099,0.13877748894975767,WD,Normal,-0.10897642630072292
-1.6857840923827134,-1.008275968062381,RL,0.0733376698800505,-0.6034864436061946,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.8076741735237741,0.7550379024157985,-0.4651872199316404,-0.9625656906074225,Hip,CompShg,BrkFace,Plywood,BrkFace,-0.46196234160765165,TA,TA,CBlock,TA,TA,No,LwQ,0.17002429788945825,Unf,0.0,-0.01610760236854524,-0.06312381602111922,GasA,TA,Y,SBrkr,0.5962248556662657,-0.796244086543536,0.0,-0.29867753246886186,-0.8227897435915221,0.0,-1.0260408358133004,-0.7616206719986547,0.23733503145843357,0.0,TA,-0.2784504200616342,Min1,-0.962938277247314,Gd,Attchd,-0.8582771714692596,Unf,-1.0334908821254198,-0.8535851783332584,TA,TA,Y,-0.7750705586205903,-0.8052873319871139,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.48911005093779203,0.8919935999781822,COD,Abnorml,-0.4995632037919193
-1.6834114194870307,0.4126534849985033,RL,2.212038017026369,1.7027902039351082,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,1.3827981980143873,-0.534266585919951,1.128240975131963,1.0240286494753355,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.46196234160765165,Gd,TA,PConc,Ex,TA,Av,Unf,-1.025616709373407,Unf,0.0,1.6053196884453242,0.32616038533505604,GasA,Ex,Y,SBrkr,0.05934049226593799,2.0205926066055535,0.0,2.0826582462957517,-0.8227897435915221,0.0,2.605521880034987,1.2275853765130373,1.6516580760678745,0.0,Gd,1.7817064040430242,Typ,0.6256378637482549,Gd,BuiltIn,1.1009703170943,RFn,1.6852418888711802,1.952841903771005,TA,TA,Y,1.500461269956325,-0.37448276836280703,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.7308920455466943,-1.3676547331070914,New,Partial,-0.14803510404984258
-1.6810387465913477,-0.12019505989932827,RM,-0.8235366692458248,-0.6419532667282208,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,0.652640740835,2.044342390751548,-1.4144635914588934,-1.6893684979547727,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,-0.46196234160765165,TA,TA,PConc,TA,TA,No,Unf,-1.025616709373407,Unf,0.0,0.27078000674860064,-1.2460649550259308,GasA,Ex,Y,FuseF,-0.08897010535846193,-0.796244086543536,0.0,-0.8291390222418856,-0.8227897435915221,0.0,-1.0260408358133004,-0.7616206719986547,0.23733503145843357,0.0,Gd,-0.2784504200616342,Typ,0.6256378637482549,Gd,Attchd,-2.025488441251806,Unf,-1.0334908821254198,-0.9238713664360485,TA,TA,N,-0.7750705586205903,-0.8052873319871139,0.0,0.0,0.0,0.0,Gd,GdPrv,Shed,0.0,-0.11910970152371099,-0.6144386220786668,WD,Normal,-0.49175146824209537
-1.6786660736956647,-1.008275968062381,RL,0.418289338774618,0.15268119650426706,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.3827981980143873,-0.534266585919951,1.0265327924683287,0.8302145675160418,Hip,CompShg,VinylSd,VinylSd,BrkFace,-0.46196234160765165,Gd,TA,PConc,Gd,TA,No,Unf,-1.025616709373407,Unf,0.0,-0.18260487551688886,2.1941210104472457,GasA,Ex,Y,SBrkr,1.948817506000793,-0.796244086543536,0.0,0.7484672265636007,-0.8227897435915221,0.0,0.7897405221108432,-0.7616206719986547,0.23733503145843357,0.0,Gd,0.4082685213065853,Typ,0.6256378637482549,Gd,Attchd,0.9759119667604557,RFn,0.3258755033728801,0.35132090342885824,TA,TA,Y,0.8462458692404617,-0.37448276836280703,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.9908913467185321,0.13877748894975767,WD,Normal,1.2776066337930243
-1.676293400799982,2.54404766458983,RM,-1.7204110083717001,-1.7595704250033075,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,-0.8076741735237741,2.044342390751548,0.14506187605016513,-0.42957696521936545,Gable,CompShg,CemntBd,CmentBd,BrkFace,-0.46196234160765165,TA,TA,PConc,Gd,TA,No,GLQ,0.9671183027313683,Unf,0.0,-0.8485939681102633,-0.029929039161290315,GasA,TA,Y,SBrkr,-0.23134827907788585,-0.796244086543536,0.0,-0.9393647863505659,1.1210177412687081,0.0,-1.0260408358133004,-0.7616206719986547,0.23733503145843357,0.0,TA,-0.2784504200616342,Typ,0.6256378637482549,TA,Attchd,-0.10792706946619435,Unf,0.3258755033728801,0.54209769970786,TA,TA,Y,0.17306770328645774,2.1564940429299955,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.11910970152371099,-0.6144386220786668,WD,Normal,-0.6772801875504136
-1.673920727904299,-1.008275968062381,RL,0.004347336101137011,-0.36575454575295135,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.8076741735237741,-0.534266585919951,-0.1261599443861929,0.7817610470262185,Gable,CompShg,Plywood,Plywood,BrkFace,-0.46196234160765165,TA,Gd,CBlock,TA,TA,Mn,Rec,-0.5796236352356716,ALQ,0.0,-0.8383479820703653,0.030425100583853136,GasA,Ex,Y,SBrkr,-0.23134827907788585,-0.796244086543536,0.0,-0.9393647863505659,1.1210177412687081,0.0,-1.0260408358133004,-0.7616206719986547,0.23733503145843357,0.0,Gd,-0.2784504200616342,Typ,0.6256378637482549,TA,Attchd,-0.44141600368977896,Unf,-1.0334908821254198,-0.97407578650947,TA,TA,Y,3.0743707847220243,1.6179883383996119,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.48911005093779203,1.6452097110066066,WD,Normal,-0.20662312067352204
-1.671548055008616,-1.008275968062381,RL,2.8329510210365902,1.7079884232759226,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.3827981980143873,-0.534266585919951,1.1960464302410525,1.0724821699651588,Gable,CompShg,VinylSd,VinylSd,Stone,-0.46196234160765165,Gd,TA,PConc,Gd,TA,No,Unf,-1.025616709373407,Unf,0.0,2.6504102645149277,1.5573848361359826,GasA,Ex,Y,SBrkr,1.3704061752656334,-0.796244086543536,0.0,0.30067505987208704,-0.8227897435915221,0.0,0.7897405221108432,-0.7616206719986547,0.23733503145843357,0.0,Gd,0.4082685213065853,Typ,0.6256378637482549,Gd,Attchd,1.1843425506501961,RFn,1.6852418888711802,2.1385982580426646,TA,TA,Y,-0.7750705586205903,0.7025286406979598,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.2508906478903701,0.8919935999781822,WD,Normal,1.7912282461939477
